Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
46.0,Female,Married,Finance,Executive,3.0,18746.0,16,29.0,5,9,3.0,1.0,3,0,1.0,3.512650905,48,4,2,1,2,31.0,4,0
44.0,Male,Divorced,Finance,Analyst,2.0,,88,2.0,11,7,1.0,1.0,1,86,0.0,2.0,51,9,1,3,3,38.0,3,0
32.0,Male,Single,Marketing,,5.0,11258.0,57,27.0,5,3,3.0,1.0,3,63,0.0,8.0,37,3,3,3,3,35.0,1,0
27.0,Male,Single,,,4.0,11859.0,32,10.0,11,0,2.0,2.0,2,34,,8.0,51,7,3,4,2,15.0,1,0
24.16792193,Male,Single,Sales,Assistant,5.0,15160.0,38,8.0,10,1,3.0,5.0,3,38,0.0,7.0,52,8,4,4,3,,1,0
31.0,Male,Married,,Executive,2.0,19533.0,51,9.0,12,6,2.0,4.0,3,5,1.0,2.0,43,11,1,2,4,19.0,1,0
22.0,Female,Single,Marketing,Assistant,2.0,16740.0,44,7.0,6,6,4.0,4.0,1,9,1.0,3.0,32,15,1,1,2,16.0,4,1
54.0,Female,Divorced,Finance,Analyst,2.0,7710.0,83,25.0,8,1,3.0,4.0,2,14,0.0,9.0,47,19,1,1,3,29.0,2,0
52.0,Female,Divorced,Marketing,Analyst,1.0,16929.0,73,29.64183124,9,7,1.0,3.0,3,68,0.0,1.0,31,9,4,2,1,29.0,1,0
41.0,,Divorced,IT,Analyst,5.0,17130.0,37,28.0,3,0,3.0,5.0,3,11,1.0,3.234060428,30,17,3,1,3,29.0,2,1
28.0,,Single,Marketing,Assistant,3.0,,44,13.0,5,3,2.0,5.0,3,31,1.0,5.896449416,36,15,1,4,2,30.0,3,0
37.0,Female,Divorced,Finance,Analyst,1.0,,82,7.0,14,7,1.0,3.0,4,54,0.0,9.0,30,9,1,3,2,21.0,4,0
48.0,,Divorced,HR,Executive,3.0,18847.0,55,19.69393019,14,4,2.0,4.0,1,68,1.0,2.0,30,16,3,2,3,25.0,4,0
58.0,Male,Married,Finance,Analyst,2.0,18367.0,65,1.0,6,7,4.0,4.0,4,41,,9.0,57,4,3,1,4,8.0,1,0
46.0,Male,Married,Finance,Assistant,3.0,11666.0,81,13.0,13,7,3.0,3.0,4,1,1.0,2.0,46,5,3,2,4,14.0,1,0
55.0,Male,,Finance,Manager,3.0,,29,17.0,1,8,4.0,1.0,4,40,1.0,4.0,42,9,2,1,2,18.0,3,0
36.0,Male,Single,Marketing,Assistant,1.0,5618.0,70,,1,0,4.0,5.0,3,96,1.0,6.0,30,17,4,1,3,8.0,4,0
53.0,Female,Single,IT,Executive,1.0,10372.0,79,21.0,1,0,1.0,4.0,2,41,1.0,4.0,56,16,1,1,1,32.0,3,0
22.0,Male,Single,Finance,Executive,5.0,,88,25.0,2,8,2.0,4.0,2,5,1.0,8.0,55,14,2,4,3,39.0,2,0
24.0,Male,Single,Marketing,Assistant,3.0,18686.0,69,26.0,4,6,3.0,3.0,2,25,1.0,2.0,35,15,2,2,3,34.0,4,0
33.0,,Married,,Analyst,1.0,18219.0,90,14.0,6,8,1.0,2.0,4,89,1.0,2.0,48,11,4,1,1,49.0,3,0
22.0,Male,Married,HR,Analyst,5.0,10893.0,79,16.0,3,1,3.0,5.0,3,71,0.0,3.0,47,13,4,4,1,15.0,2,0
42.0,Male,Married,Finance,Manager,3.0,18141.0,16,12.0,9,7,4.0,5.0,3,88,0.0,1.0,32,1,3,4,1,18.0,4,1
58.0,Male,Divorced,Sales,Analyst,3.0,8598.0,25,22.0,3,0,1.0,5.0,2,22,0.0,9.0,58,0,1,1,4,12.0,2,0
49.0,Female,Divorced,Marketing,Executive,2.0,13995.0,90,16.0,13,3,4.0,1.0,2,37,1.0,9.0,53,3,2,4,3,14.0,3,0
,Female,Married,HR,Analyst,1.0,15565.0,56,2.0,4,7,,2.0,2,16,,8.0,40,0,3,4,4,39.0,3,0
46.36850597,Female,Married,,,4.0,16502.0,17,,4,3,,5.0,2,57,0.0,8.172132686,55,5,4,3,3,19.0,2,0
29.0,Male,Single,HR,,1.0,13906.0,55,27.0,11,2,4.0,1.0,3,50,1.0,7.0,33,19,2,4,1,19.0,2,1
44.0,Male,Married,Marketing,Manager,2.0,16332.0,63,20.0,5,6,1.0,,4,79,0.0,2.0,36,19,1,4,4,38.0,3,0
32.0,Female,Single,IT,Executive,5.0,19942.0,97,25.0,5,4,4.0,1.0,1,44,,5.0,47,5,3,2,3,,1,1
35.63749478,Female,Married,Sales,Assistant,1.0,8769.0,96,26.0,2,0,4.0,5.0,3,90,0.0,9.0,55,10,2,3,3,38.0,4,1
53.0,Female,Single,IT,,3.0,5331.0,51,19.0,6,3,2.0,5.0,2,88,1.0,7.0,31,12,4,2,3,4.0,2,1
56.0,,Married,Finance,Analyst,4.0,,21,7.0,9,3,3.0,3.0,3,95,0.0,6.0,36,8,3,3,3,28.0,3,0
41.0,Male,Single,Sales,Manager,5.0,9824.0,52,26.0,5,0,3.0,3.0,1,24,1.0,4.0,31,19,4,2,3,26.0,3,1
36.0,Female,Divorced,,Manager,1.0,,72,12.0,1,9,4.0,2.0,2,31,0.0,9.0,32,4,1,4,1,21.0,4,0
42.0,Male,Divorced,Finance,Analyst,5.0,13097.0,19,14.0,9,4,3.0,3.0,1,18,1.0,5.0,46,16,4,2,1,36.0,4,0
55.0,Male,Single,Sales,Assistant,3.0,18801.0,75,24.0,7,1,1.0,5.0,4,59,1.0,7.0,33,18,2,1,2,16.0,1,0
28.0,Male,Single,Marketing,Executive,4.0,5792.0,97,18.0,7,7,1.0,3.0,3,85,0.0,7.0,38,2,1,2,3,2.0,4,0
21.0,Female,Divorced,Finance,Executive,3.0,3416.0,91,26.0,11,8,,2.0,3,82,,2.0,56,19,3,2,3,,3,0
51.0,Female,Married,IT,Executive,4.0,14805.0,53,7.0,6,1,1.0,5.0,4,10,0.0,8.0,41,1,4,1,4,1.0,4,0
41.0,Female,Single,Sales,Assistant,5.0,,42,5.0,1,9,2.0,4.0,1,85,0.0,4.0,55,12,3,3,1,27.0,2,0
32.0,,Married,Finance,Analyst,1.0,15403.0,71,1.0,11,9,4.0,4.0,2,83,0.0,6.0,35,11,4,1,2,42.0,4,0
36.0,Male,Single,,Executive,4.0,,93,,5,4,3.0,2.0,1,42,0.0,8.0,36,10,1,4,3,2.0,2,0
31.0,Female,Married,Sales,Assistant,5.0,,42,24.0,7,6,3.0,,3,74,0.0,5.0,37,16,3,1,3,1.0,2,0
23.0,Male,Divorced,HR,Analyst,5.0,,51,29.0,3,4,3.0,4.0,2,5,1.0,7.0,56,15,3,3,4,39.0,2,1
32.0,Male,Married,Sales,Executive,5.0,11973.0,69,,2,4,,1.0,4,60,,1.0,30,1,3,2,4,44.0,2,1
50.0,Male,Divorced,Sales,,1.0,6032.0,96,17.0,11,1,1.0,3.0,3,66,1.0,8.0,46,15,2,4,1,18.0,1,0
26.0,Male,Single,Marketing,Manager,5.0,7507.0,15,4.0,1,2,2.0,,3,61,0.0,9.0,57,16,4,2,1,31.0,3,0
42.75681391,Male,Married,,Assistant,1.0,19361.0,17,16.0,8,5,2.0,4.0,1,18,1.0,4.0,37,8,2,3,3,15.0,2,1
43.0,Male,Married,Finance,Manager,2.0,11614.0,85,,8,5,2.0,4.0,4,73,1.0,1.0,51,2,1,2,1,35.0,4,0
,Male,Single,Marketing,Analyst,4.0,12309.0,99,5.471760914,7,0,4.0,4.0,4,31,,9.0,39,1,2,2,2,15.0,4,0
24.0,Female,Single,Finance,,3.0,7638.0,28,5.0,10,0,3.0,5.0,3,84,0.0,5.0,51,11,1,2,1,42.0,1,1
36.0,Male,Single,HR,Analyst,1.0,,62,20.0,14,9,4.0,3.0,3,30,0.0,3.0,37,0,1,4,1,11.0,4,0
49.0,Male,Single,IT,,1.0,14077.0,51,11.0,9,8,1.0,4.0,3,69,1.0,1.0,57,17,1,2,3,17.0,1,0
28.0,Female,Divorced,Marketing,,3.0,5265.0,17,14.0,10,1,1.0,5.0,2,3,1.0,2.0,49,17,2,3,2,2.0,2,0
25.0,Female,Married,Marketing,Analyst,4.0,,63,17.0,11,1,,4.0,3,34,1.0,8.0,30,16,1,4,3,27.0,4,0
44.0,Female,Divorced,HR,Analyst,5.0,3420.0,70,9.599334071,1,8,1.0,1.0,2,12,1.0,6.0,36,13,1,3,3,,1,0
38.0,Female,Single,Marketing,Executive,4.0,10473.0,74,21.0,3,4,,5.0,2,38,0.0,9.0,47,10,1,4,1,35.0,4,0
35.0,Male,Divorced,HR,Executive,1.0,18609.0,27,17.0,5,5,4.0,1.0,1,75,1.0,4.0,52,7,4,1,2,8.0,4,1
40.0,Male,Divorced,Finance,Assistant,5.0,9572.0,67,,14,2,,4.0,2,86,0.0,4.0,37,4,4,3,2,7.0,3,0
21.0,Female,Married,Marketing,Analyst,2.0,3314.0,64,1.0,2,6,1.0,3.0,2,57,1.0,3.0,58,1,3,1,2,5.0,3,0
29.0,Male,Married,,Executive,3.0,9233.0,33,13.0,7,1,4.0,5.0,1,2,0.0,7.0,51,11,3,3,2,9.0,3,0
35.0,Female,Married,Finance,Executive,4.0,19211.0,40,23.0,12,4,4.0,1.0,3,16,1.0,1.0,43,2,2,3,1,10.0,2,0
,Male,Single,Marketing,Manager,5.0,,67,,6,3,4.0,1.0,3,57,0.0,1.0,39,10,4,1,3,26.0,3,0
34.0,Male,Single,,Analyst,3.0,19483.0,71,10.0,12,7,,3.0,2,85,1.0,4.0,47,2,2,4,1,25.0,3,0
32.72489918,Male,Married,HR,Analyst,4.0,12003.0,52,29.0,11,1,4.0,5.0,1,45,1.0,3.0,52,15,3,3,3,8.0,1,0
32.0,Male,Divorced,IT,Executive,1.0,14724.0,23,10.0,10,0,2.0,2.0,1,28,1.0,1.0,43,5,4,2,4,47.0,1,0
51.71629364,Male,Married,Sales,Manager,1.0,12613.0,60,7.0,2,1,2.0,1.0,1,90,1.0,8.0,54,1,3,2,1,30.0,4,0
27.0,Female,Single,IT,Assistant,1.0,7043.0,18,6.0,8,1,4.0,5.0,3,6,0.0,4.0,39,16,2,4,1,30.0,4,0
37.0,Male,Divorced,Sales,Analyst,2.0,14454.0,85,25.0,3,7,4.0,2.0,4,50,,3.0,46,13,3,3,1,10.0,2,0
55.0,,Single,Sales,,1.0,4013.0,96,7.0,4,0,4.0,,1,67,1.0,1.259166489,35,17,1,1,3,45.0,3,1
45.0,Male,Married,Sales,Analyst,1.0,7389.0,64,5.0,14,0,1.0,4.0,1,63,0.0,3.0,36,8,2,2,2,44.0,4,0
29.0,Male,Married,HR,Executive,1.0,3245.0,84,7.0,5,9,1.0,1.0,2,10,0.0,3.0,49,0,1,3,4,11.0,2,0
50.0,Male,Divorced,IT,Assistant,5.0,15259.0,19,15.0,6,0,4.0,2.0,1,96,0.0,2.0,52,19,1,3,1,46.0,2,0
52.0,Female,Married,Finance,Analyst,3.0,6520.0,84,29.0,12,2,2.0,3.0,1,34,,1.0,48,17,4,3,3,45.0,2,0
48.0,Male,Single,Finance,Assistant,2.0,6239.0,48,29.0,9,4,1.0,3.0,2,58,0.0,5.0,39,19,1,3,3,39.0,3,0
24.0,Female,Single,Marketing,Executive,4.0,,79,10.0,12,7,3.0,,3,27,0.0,1.0,43,11,1,4,2,2.0,4,0
32.0,Male,Single,HR,Manager,2.0,13840.0,32,20.0,9,7,1.0,4.0,1,81,1.0,3.0,58,16,1,1,1,23.0,4,0
20.0,Male,Divorced,,Manager,3.0,6595.0,41,26.0,9,9,1.0,2.0,1,5,0.0,5.0,38,9,3,1,1,,4,0
42.15402606,,Single,HR,,1.0,17936.0,24,13.0,8,4,3.0,1.0,3,86,0.0,1.0,46,3,4,1,3,1.0,1,0
22.0,Male,Divorced,HR,Assistant,4.0,13275.0,97,6.0,5,6,1.0,3.0,2,15,1.0,1.0,33,10,1,4,2,47.0,1,1
22.0,Female,Single,Finance,Analyst,2.0,,75,20.0,14,0,1.0,4.0,4,86,1.0,9.0,37,0,2,1,1,49.0,2,1
26.0,Male,Single,HR,Executive,2.0,16805.0,36,21.0,4,0,4.0,3.0,1,34,0.0,8.0,59,2,4,4,1,30.0,2,0
55.0,Female,Married,Sales,Assistant,4.0,13913.0,24,24.0,14,0,1.0,2.0,2,5,0.0,5.525328841,48,14,3,3,3,26.0,3,0
54.0,Female,Married,IT,Manager,2.0,12178.0,73,7.206697465,7,7,1.0,3.0,1,87,1.0,2.0,51,12,1,2,3,38.0,4,0
34.0,Female,Divorced,HR,Analyst,2.0,13662.0,26,6.0,11,7,4.0,3.0,1,14,1.0,9.0,48,9,2,4,2,9.0,2,0
59.0,Male,Single,,Assistant,2.0,,77,,4,3,1.0,4.0,2,8,0.0,6.0,31,5,3,1,4,12.0,1,1
22.0,Male,Single,Marketing,Analyst,4.0,,29,2.306607717,5,4,4.0,4.0,1,45,0.0,3.0,41,4,2,1,1,7.0,4,0
48.0,,Married,Sales,Assistant,4.0,3298.0,77,15.0,14,6,1.0,1.0,1,7,1.0,3.0,53,12,3,2,3,29.0,3,0
49.0,Male,Divorced,HR,Assistant,3.0,19402.0,79,3.0,9,5,4.0,1.0,3,32,,1.0,49,13,3,1,4,43.0,3,1
58.0,Female,Married,Marketing,Analyst,2.0,12714.0,52,13.0,7,1,3.0,1.0,3,25,1.0,3.0,54,18,4,4,1,,4,0
37.0,Male,Married,Marketing,Executive,3.0,18649.0,20,17.0,9,6,1.0,3.0,1,16,0.0,9.0,52,1,4,3,3,4.0,4,0
30.0,Female,Divorced,IT,Executive,5.0,4298.0,20,19.0,8,1,3.0,3.0,2,94,1.0,6.0,52,13,3,1,3,30.0,3,1
57.0,,Single,Finance,Manager,5.0,,52,11.0,11,3,2.0,5.0,1,10,0.0,3.0,55,16,2,2,4,23.0,1,0
59.8082562,Female,Single,,Executive,2.0,,62,2.0,12,3,2.0,2.0,4,25,1.0,1.0,52,10,2,2,3,29.0,2,1
20.0,Male,Single,Finance,Executive,1.0,,29,10.0,3,4,3.0,5.0,1,67,,1.0,45,19,4,1,2,48.0,1,0
48.0,,Divorced,Finance,Analyst,5.0,12499.0,86,12.46738019,3,0,1.0,2.0,3,71,1.0,6.0,42,7,1,3,2,,1,1
29.0,Male,Divorced,Sales,Analyst,1.0,14370.0,43,13.0,12,2,3.0,4.0,1,87,,8.0,49,18,4,2,2,49.0,3,0
38.0,Male,Divorced,Sales,Analyst,3.0,18591.0,87,,3,2,3.0,3.0,4,38,0.0,2.0,30,13,2,1,3,,3,0
22.0,Female,Married,IT,Analyst,3.0,8163.0,30,27.0,14,1,,5.0,3,82,1.0,2.0,57,8,2,1,3,21.0,1,0
55.0,,Single,HR,Analyst,4.0,12110.0,72,26.0,10,5,4.0,1.0,3,65,,7.0,42,5,4,2,2,27.0,3,0
34.0,,Divorced,Marketing,Executive,2.0,13382.0,48,15.0,14,2,4.0,2.0,2,67,1.0,6.0,44,11,1,3,4,19.0,1,1
52.0,,Single,HR,Analyst,4.0,,57,19.0,3,6,4.0,1.0,4,51,1.0,4.0,32,6,3,4,3,4.0,3,0
45.0,Male,Divorced,Sales,Manager,3.0,19086.0,38,8.0,3,6,3.0,3.0,4,10,0.0,2.0,55,15,2,3,4,20.0,3,0
35.0,Female,Single,IT,Manager,1.0,,39,5.0,11,1,1.0,4.0,4,95,0.0,2.0,55,6,1,1,2,16.0,3,0
55.0,Male,Married,HR,Analyst,2.0,8918.0,55,4.0,6,3,2.0,4.0,4,82,0.0,2.846423957,33,18,3,3,3,6.0,3,0
52.0,Male,Single,Sales,Assistant,2.0,17138.0,47,28.71771587,9,2,3.0,1.0,1,88,1.0,6.0,45,2,4,4,4,22.0,1,0
39.0,Female,Single,Marketing,Analyst,5.0,4734.0,57,13.0,12,7,1.0,5.0,4,49,0.0,6.0,54,5,1,2,4,24.0,1,0
52.0,Female,Single,Marketing,Assistant,1.0,12741.0,21,20.0,7,3,3.0,4.0,2,49,1.0,2.0,40,9,3,2,1,37.0,3,0
24.0,Male,Married,,Executive,3.0,4245.0,73,16.76818573,7,3,3.0,1.0,1,61,1.0,9.0,37,13,4,4,1,32.0,2,1
56.0,Female,Married,IT,Analyst,3.0,,41,10.0,7,5,3.0,2.0,3,54,1.0,3.0,37,9,4,4,1,33.0,3,0
33.0,Male,Married,HR,Manager,3.0,6526.0,50,26.0,1,5,4.0,1.0,3,32,1.0,9.0,46,16,2,2,2,7.0,2,0
33.0,Female,Divorced,Finance,Executive,4.0,17965.0,84,15.0,4,7,,1.0,1,56,1.0,9.0,36,4,1,2,2,30.0,2,1
,Male,Divorced,HR,Manager,1.0,18868.0,71,11.0,7,6,4.0,2.0,1,51,0.0,2.0,46,13,3,1,4,19.0,1,0
,Female,Divorced,IT,Manager,4.0,15641.0,83,20.0,2,1,4.0,5.0,3,2,,8.0,43,1,4,4,2,13.0,3,0
58.0,Male,Married,HR,Executive,2.0,,67,9.0,6,7,4.0,2.0,1,14,1.0,3.0,50,14,2,1,3,22.0,1,0
38.71405818,Female,Single,Sales,Analyst,4.0,12853.0,83,18.3653723,5,0,1.0,5.0,4,93,1.0,2.0,37,1,1,2,1,39.0,4,0
23.40645594,Female,Married,Finance,Manager,2.0,,16,1.0,10,9,1.0,4.0,2,99,1.0,8.2914053,34,4,2,1,2,29.0,1,0
49.0,,Divorced,Marketing,Assistant,3.0,18672.0,32,23.0,2,6,3.0,4.0,2,74,1.0,1.0,51,6,3,1,1,42.0,2,0
38.0,Male,Married,,Analyst,1.0,11178.0,46,9.508329595,12,5,1.0,3.0,2,67,1.0,2.492644281,46,9,1,1,2,18.0,4,0
50.0,Male,Single,,Assistant,3.0,4087.0,43,9.0,11,8,4.0,3.0,3,27,0.0,4.0,49,18,2,1,2,8.0,2,0
50.0,Female,Divorced,IT,Manager,1.0,17593.0,63,15.0,14,2,4.0,5.0,3,38,0.0,8.0,37,3,1,1,1,7.0,1,0
32.0,Female,Married,Marketing,Analyst,1.0,,97,4.0,3,4,4.0,2.0,1,29,0.0,1.0,32,12,3,3,3,34.0,2,1
33.0,,Single,Sales,Executive,4.0,11011.0,94,1.0,3,4,4.0,1.0,3,47,1.0,9.0,58,3,3,2,4,41.0,3,1
,Female,,Marketing,Executive,1.0,5600.0,89,28.0,14,5,3.0,4.0,2,53,1.0,6.0,47,15,4,4,4,36.0,3,1
50.0,Female,Divorced,Finance,Assistant,2.0,,74,1.0,5,2,4.0,1.0,1,65,0.0,2.0,32,8,4,1,4,10.0,2,0
56.0,Female,Single,Marketing,Assistant,4.0,9509.0,42,1.0,10,3,3.0,3.0,3,77,1.0,7.0,38,17,3,2,1,40.0,4,0
42.0,Female,Single,Finance,Analyst,3.0,17690.0,41,22.0,9,9,4.0,4.0,2,63,1.0,1.0,54,0,4,2,2,35.0,3,1
46.0,,Single,,Analyst,3.0,14573.0,95,27.0,13,5,3.0,2.0,3,56,1.0,1.0,42,13,2,1,2,5.0,1,0
25.0,Female,Single,HR,Analyst,3.0,16285.0,22,6.0,7,4,3.0,4.0,4,54,1.0,9.0,49,14,1,4,1,26.0,3,0
45.0,Male,Divorced,IT,,3.0,11030.0,86,11.0,6,9,3.0,3.0,3,82,,3.0,44,6,4,4,1,,1,0
21.0,Female,Divorced,Finance,Assistant,2.0,10257.0,37,,4,7,1.0,4.0,4,94,,8.669284665,49,13,1,4,3,7.0,1,0
32.0,Male,Married,Finance,Executive,2.0,14847.0,46,27.0,13,6,4.0,,1,96,0.0,5.0,40,0,3,3,3,12.0,3,0
38.0,,Married,,Executive,5.0,,29,5.867117453,5,0,4.0,2.0,4,59,0.0,2.0,58,17,1,4,2,39.0,3,0
20.0,Female,Married,Sales,Executive,5.0,,82,10.0,6,5,2.0,,1,73,0.0,2.0,31,5,3,4,4,45.0,3,0
59.0,,Divorced,Finance,Analyst,5.0,4331.0,54,28.0,12,4,3.0,4.0,3,67,1.0,5.0,59,7,4,2,3,40.0,3,0
41.0,Female,Divorced,Marketing,Assistant,1.0,5421.0,61,11.0,9,8,2.0,3.0,2,28,0.0,3.0,52,6,2,4,3,25.0,1,0
48.0,Female,Married,HR,Analyst,4.0,14815.0,24,26.0,2,2,4.0,4.0,4,41,,9.0,46,1,4,3,4,42.0,3,0
21.0,Female,Single,Finance,Assistant,3.0,5239.0,70,18.0,8,3,3.0,2.0,4,48,1.0,6.0,50,18,2,1,1,47.0,3,0
59.0,Male,Single,Sales,Manager,1.0,,66,22.0,8,3,1.0,,3,76,0.0,9.0,47,11,4,3,3,42.0,3,1
57.0,Female,Single,Finance,Assistant,2.0,11084.0,77,,13,3,2.0,2.0,4,15,,7.0,54,14,3,2,2,,1,0
30.0,Male,Single,Sales,Assistant,3.0,,65,14.0,7,8,2.0,3.0,2,94,1.0,1.0,52,19,2,4,3,6.0,3,1
36.0,Female,Single,IT,Assistant,4.0,9127.0,93,13.0,4,7,3.0,5.0,1,32,1.0,2.0,41,1,4,2,3,8.0,1,0
27.0,Female,Divorced,Marketing,Executive,4.0,7074.0,84,,12,8,3.0,1.0,3,10,,9.0,40,11,3,2,1,9.0,2,0
41.0,Male,Married,HR,Manager,2.0,14558.0,23,3.0,9,3,2.0,1.0,1,50,1.0,3.0,55,11,4,3,1,1.0,4,0
23.0,Male,Single,,Analyst,3.0,8653.0,55,15.0,7,2,4.0,4.0,1,61,,8.0,58,5,2,1,4,39.0,3,0
30.0,Male,Single,HR,Analyst,5.0,8933.0,54,29.0,5,4,,5.0,4,89,0.0,7.0,33,8,1,4,1,9.0,1,0
27.0,Female,Single,IT,Analyst,3.0,,30,12.0,4,1,4.0,2.0,1,67,0.0,6.0,42,2,2,3,4,33.0,3,0
28.0,Female,Divorced,Finance,Manager,3.0,6895.0,39,5.0,6,4,3.0,1.0,3,33,0.0,8.0,40,6,1,2,2,23.0,1,0
45.0,Female,Single,Sales,Assistant,4.0,7440.0,24,16.50936428,6,1,3.0,5.0,2,37,0.0,8.0,43,4,1,2,2,,1,0
21.0,Male,Married,Marketing,Analyst,2.0,5463.0,44,14.0,9,9,4.0,,1,58,0.0,8.0,48,11,1,1,3,7.0,1,0
35.0,Male,Divorced,Sales,Manager,3.0,11812.0,23,10.0,7,1,3.0,3.0,3,71,0.0,1.0,51,7,3,3,1,38.0,3,1
50.0,Male,Divorced,Finance,Executive,1.0,,54,5.0,1,6,3.0,1.0,2,42,1.0,7.0,53,18,2,4,3,14.0,4,0
25.0,Male,Divorced,Finance,Manager,1.0,4777.0,71,27.0,4,9,,3.0,1,49,1.0,8.0,51,14,4,2,1,17.0,3,0
40.0,Female,Single,,Executive,2.0,6880.0,60,7.0,4,3,2.0,5.0,2,29,0.0,2.0,55,13,3,4,3,33.0,1,0
45.0,Male,Single,Marketing,Manager,5.0,16670.0,21,21.0,5,5,4.0,1.0,2,19,1.0,4.0,48,15,4,2,2,39.0,3,0
38.0,Male,Single,IT,Executive,3.0,16166.0,57,16.0,5,8,3.0,2.0,4,79,1.0,6.0,59,1,2,1,1,6.0,4,0
47.0,Female,Single,HR,Analyst,3.0,,62,29.0,10,9,3.0,4.0,2,14,0.0,4.0,48,7,2,3,2,15.0,4,0
27.0,Female,Married,Sales,Manager,4.0,,90,26.0,4,2,1.0,5.0,2,3,0.0,2.0,50,13,3,3,2,44.0,4,1
33.0,,Divorced,IT,Executive,3.0,19515.0,71,15.0,3,0,3.0,2.0,3,99,1.0,2.0,39,15,2,1,4,48.0,4,1
43.0,Male,Single,HR,Assistant,5.0,,31,6.0,6,2,4.0,4.0,3,26,0.0,2.0,32,17,4,1,2,31.0,3,0
56.0,Male,Married,IT,Analyst,3.0,,39,29.0,11,2,1.0,1.0,3,35,0.0,2.0,46,1,1,2,4,39.0,3,0
50.0,Male,Divorced,Marketing,,4.0,15545.0,69,18.0,2,3,3.0,2.0,3,82,1.0,9.0,48,16,1,3,4,36.0,3,1
,Male,Divorced,Finance,Executive,1.0,14085.0,33,19.0,12,2,4.0,4.0,1,47,0.0,9.0,56,8,2,4,4,5.0,2,0
44.0,Female,,,Executive,5.0,,46,,6,7,3.0,1.0,1,20,0.0,3.581841307,51,14,2,1,4,29.0,4,0
20.0,Female,Married,IT,Assistant,2.0,,40,9.0,5,9,2.0,5.0,2,52,0.0,8.0,34,2,3,2,3,40.0,3,1
,Male,Divorced,IT,Analyst,4.0,,86,16.0,3,5,1.0,4.0,3,20,1.0,9.879985236,31,2,2,2,4,31.0,1,0
31.0,Male,Married,Sales,Executive,3.0,3338.0,36,10.0,4,0,3.0,3.0,4,24,1.0,4.0,47,7,2,1,4,47.0,4,0
28.0,Male,Single,Finance,Executive,4.0,8803.0,69,25.0,6,3,4.0,1.0,3,80,,5.0,39,2,3,1,3,30.0,3,0
55.0,,Single,HR,Assistant,1.0,9558.0,71,9.0,3,0,,3.0,2,81,0.0,1.0,31,9,4,2,4,33.0,1,0
47.0,,Single,IT,Executive,5.0,3910.0,22,12.0,10,1,2.0,2.0,4,60,0.0,5.0,53,0,2,3,2,32.0,2,0
57.0,Male,Divorced,Sales,Assistant,2.0,,60,9.0,7,2,4.0,4.0,3,26,1.0,7.0,47,16,4,3,3,33.0,3,0
52.0,,Divorced,Marketing,Analyst,3.0,16010.0,19,16.0,5,4,2.0,4.0,3,3,1.0,2.0,46,8,1,2,4,39.0,2,0
41.0,Male,Married,IT,Analyst,2.0,8500.0,26,16.87154695,10,8,1.0,1.0,1,59,0.0,5.0,35,19,3,3,2,,3,0
44.0,Male,Single,HR,Assistant,1.0,7614.0,41,24.0,1,8,4.0,1.0,1,94,1.0,9.397847702,58,3,3,3,3,1.0,1,0
37.0,Female,Married,IT,Assistant,3.0,,98,21.0,9,2,1.0,4.0,3,18,0.0,3.0,50,19,3,4,2,20.0,4,0
25.0,Male,Single,HR,Analyst,1.0,11424.0,25,27.0,9,7,3.0,3.0,3,16,1.0,2.0,48,17,3,4,4,42.0,4,0
37.0,,Single,HR,Analyst,2.0,,50,25.0,1,1,2.0,4.0,2,60,1.0,5.151264365,33,18,3,1,4,,3,0
35.0,Male,,IT,Assistant,2.0,,66,23.0,4,8,1.0,5.0,3,33,0.0,9.0,55,4,3,4,4,45.0,3,1
34.0,Male,Single,HR,Manager,1.0,14848.0,16,2.0,12,3,4.0,4.0,3,98,1.0,4.0,53,15,1,3,2,15.0,4,1
27.0,Male,Married,IT,Analyst,3.0,3697.0,88,,4,1,1.0,3.0,1,50,,1.0,31,11,1,1,1,3.0,4,0
32.0,Female,Divorced,IT,Analyst,1.0,19154.0,85,20.0,10,4,1.0,2.0,4,16,1.0,6.0,34,9,4,3,1,4.0,2,0
26.0,Male,Married,,Assistant,3.0,3247.0,26,7.0,8,6,1.0,3.0,1,83,0.0,9.0,50,1,2,2,2,43.0,1,0
36.0,Male,Married,Marketing,Assistant,4.0,13198.0,69,7.0,2,5,3.0,4.0,3,79,0.0,4.0,41,8,4,3,2,18.0,1,0
51.0,Male,Single,HR,Assistant,4.0,4919.0,94,28.0,7,8,3.0,4.0,3,68,0.0,9.0,59,4,3,1,4,12.0,3,0
41.0,Female,Married,IT,Manager,3.0,,45,19.0,8,6,1.0,2.0,4,97,0.0,7.0,49,2,2,2,1,32.0,2,0
32.0,Female,Divorced,HR,Assistant,1.0,7192.0,46,3.0,3,5,4.0,5.0,1,38,0.0,1.0,57,11,3,1,3,13.0,1,0
42.58191093,Male,Divorced,,Manager,3.0,6663.0,78,,13,7,4.0,1.0,4,70,1.0,6.0,47,0,4,2,3,,4,0
